,close,returns,volatility_21d,volatility_regime,price_vs_ma_50,price_vs_ma_200,momentum_10,momentum_20,market_phase
2023-04-14,164.28547196379128,0.005687291864189259,0.12505232096108235,Low,1.2463759339834013,11.021834424602183,2.062879604091661,0.47704221215192355,Correction
2023-04-15,163.24869327979644,-0.006310836080644755,0.12267901851531898,Low,0.603027479120688,10.175147929361184,0.41059147110014127,0.8500013737461343,Correction
2023-04-16,161.33417929302584,-0.011727591494342104,0.12459075661431777,Low,-0.5869349563747184,8.75435810821017,-1.3931133418946695,-0.04959870104173092,Bear
2023-04-17,160.2935890520936,-0.006449905689495883,0.1261994098202386,Low,-1.250767408205855,7.934990083197446,-2.119191196824066,-1.1843074921278895,Correction
2023-04-18,160.89029685191906,0.0037225930453870237,0.12562131404977053,Low,-0.9355713495900031,8.216200020271769,-1.1826457387447364,-1.3743910522583391,Correction
2023-04-19,162.46314489439746,0.009775903663886032,0.12887542309076294,Low,-0.02155182802200395,9.144870537569115,1.2577450407317947,-1.1168945162560506,Correction
2023-04-20,164.03129338081334,0.009652333687343084,0.13094235308828273,Low,0.8967802555046367,10.057163048767626,2.8139647334537,-0.6440195260770443,Correction
2023-04-21,164.11616661950785,0.000517421017326658,0.12975785908979307,Low,0.9163292624812414,9.971515458121093,2.6232234226901463,0.3029879611472719,Correction
2023-04-22,162.74583388065614,-0.008349773011873562,0.12928447888635194,Low,0.07980160772422806,8.920531547809563,0.643551285534949,0.5805762429951011,Correction
2023-04-23,160.41200948848967,-0.014340301908298825,0.13316235821958114,Low,-1.3266497348099704,7.245097229506814,-1.8024433465864242,-0.3420413363443009,Correction
2023-04-24,160.0431807552591,-0.0022992588547868786,0.1322075473375832,Low,-1.5429869549479003,6.890951440542636,-2.5822680227422623,-0.5726574990147282,Correction
2023-04-25,159.88688174979558,-0.0009766052182038631,0.13222810803653404,Low,-1.6560687037464938,6.685169889583564,-2.059319105384172,-1.6571830228934714,Correction
2023-04-26,161.13626376380432,0.007814162114712309,0.13024712036364677,Low,-0.8991688137973797,7.409155479208129,-0.12267427155783217,-1.5140786218083568,Correction
2023-04-27,162.37093964853085,0.00766230925235023,0.13117929259345146,Low,-0.1560992827349228,8.117540317626947,1.2959661136304979,-0.8506890829874547,Correction
2023-04-28,163.12010603308227,0.0046139191296981075,0.1322427158521215,Low,0.28801251679897444,8.492853637825547,1.3859189925017557,0.18688274184974762,Correction
2023-04-29,161.88515719336377,-0.007570794733716246,0.13333813236257788,Low,-0.4606529891967637,7.5603773408871255,-0.3557654269276789,0.8975049917902878,Correction
2023-04-30,160.67238154865697,-0.007491580239553319,0.12580764859118768,Low,-1.1782562742224778,6.6550766948354045,-2.0477262374310246,0.7086162018636877,Correction
2023-05-01,159.26415321468087,-0.00876459488807435,0.12805420530502,Low,-2.0113521524663946,5.630347480418441,-2.9564506073774144,-0.41078148950026705,Recovery
2023-05-02,159.7471582957336,0.003032729407738577,0.12823093867349097,Low,-1.6959783479924995,5.858896193556129,-1.8425513657827297,-1.2108578432489137,Recovery
2023-05-03,160.90225302452504,0.007230768553973643,0.12458922268336027,Low,-0.9720640004604597,6.523244302995446,0.3056152326740502,-1.5023366553398643,Bear
2023-05-04,163.4189225704769,0.015640983880867543,0.1315364060046425,Low,0.5840542765092716,8.07319372412727,2.1092693854791733,-0.5274656261177957,Bear
2023-05-05,163.22188199244326,-0.0012057390596774686,0.1299728006951877,Low,0.49683273164262687,7.825778844138975,2.085849824669528,-0.01642358466369398,Bear
2023-05-06,162.2518074115666,-0.0059432875606811875,0.12976388678872236,Low,-0.04774502369631062,7.071822574383635,0.692298320505591,0.568774777026082,Sideways
2023-05-07,160.78277597803714,-0.009054021998060935,0.12708978404150376,Low,-0.8946600128392435,6.001185504010609,-0.9781083203259544,0.3051818409185003,Sideways
2023-05-08,159.8638825516702,-0.0057151235309711446,0.1266543168176289,Low,-1.4131352587308688,5.310716339132071,-1.9962122147907824,-0.6379591065044488,Bear
2023-05-09,160.12268176686825,0.0016188723248005132,0.1260630992818174,Low,-1.225689909339167,5.402850310767371,-1.088719594218468,-1.440611733233732,Bear
2023-05-10,161.58396773071388,0.009126039782253903,0.12543380516336894,Low,-0.31057495821948944,6.278541938965154,0.5673571109549025,-1.4919870468970697,Bear
2023-05-11,163.13006493170127,0.009568382449699708,0.12535078834206198,Low,0.6481801400654241,7.197277934242341,2.4273583471161375,-0.6008559108578226,Bear
2023-05-12,163.40112499939937,0.001661619320825869,0.12549963185309268,Low,0.8362109888936153,7.273047445837455,2.2873437891779647,0.40264693916758354,Sideways
2023-05-13,162.77235715638875,-0.003848001921730515,0.12274495073806042,Low,0.4763978014288517,6.764343071689782,1.1622609980350473,1.4714282773625076,Sideways
2023-05-14,162.1449464256179,-0.0038545287524960337,0.1121912141253449,Low,0.10592310052117693,6.261675066330441,-0.7795768842556061,1.3132491246677036,Recovery
2023-05-15,160.72452321609745,-0.008760206474717647,0.11640165043907251,Low,-0.756954531249121,5.250170220097661,-1.530039199316069,0.5238963053971313,Recovery
2023-05-16,160.33231367342063,-0.0024402594876544725,0.11670251777984834,Low,-0.9859038547637033,4.910042525567859,-1.183033809464451,-0.49892561215278963,Recovery
2023-05-17,161.80186123834417,0.00916563561801298,0.11790732137627048,Low,-0.07328132480769467,5.780461167129802,0.6338273823846885,-0.3504804563048691,Recovery
2023-05-18,164.73867520702257,0.018150681000834057,0.13110527581655368,Low,1.7202747378133765,7.593924090025039,3.0493395866178608,0.9922560825285531,Recovery
2023-05-19,164.62774468332103,-0.0006733726829000197,0.13040512735079904,Low,1.6476421654569195,7.410255639262608,2.8135070351943847,1.6941562385990538,Recovery
2023-05-20,164.42490861829137,-0.0012320891926196342,0.12729185417970537,Low,1.5307988527904604,7.175086946675235,1.7581824035364901,2.3355146873814236,Recovery
2023-05-21,163.6031853976086,-0.004997559235932925,0.1255328428777101,Low,1.0236076497425195,6.541331324496946,0.2900265295090909,2.7244248597981136,Recovery
2023-05-22,162.14706391149895,-0.008900324786285774,0.12566519399692685,Low,0.12025282816925387,5.501203146479883,-0.767473961947962,1.5023150592278434,Recovery
2023-05-23,162.8175002687682,0.004134742505329525,0.1259602176988938,Low,0.5112000503417313,5.845383470580834,0.027733893621806338,1.1903172318856514,Recovery
2023-05-24,165.30498637725339,0.01527775641057616,0.13386312916532586,Low,1.9921341224839573,7.360886374994169,1.9488982057699333,1.154128161604473,Bull
2023-05-25,166.58373276672177,0.00773567947037046,0.1257629894467248,Low,2.7303726323651967,8.085288978323725,3.645498168780681,2.0596814184719037,Bull
2023-05-26,166.78916210428164,0.001233189664728851,0.1255213588354399,Low,2.8167874748814103,8.106502308187036,4.027166004734961,2.796489459871232,Bull
2023-05-27,165.28674525255184,-0.009007880564748216,0.12809815637940447,Low,1.8715017123935418,7.032734073514502,2.1537972354188195,2.8012759744426408,Bull
2023-05-28,162.84954433961587,-0.014745289522230087,0.13500890539418392,Low,0.3689598243672876,5.36992079179528,-1.1467439962308035,1.8676274717528418,Bull
2023-05-29,161.29126581261428,-0.009568823378172109,0.13792407774465526,Low,-0.6018199293810422,4.288116321596447,-2.0266807864766756,0.7298054422092637,Bull
2023-05-30,160.81869493436602,-0.0029299223108416594,0.1383416878957013,Low,-0.9086434719954184,3.915771211736785,-2.193228333972863,-0.473606885073663,Sideways
2023-05-31,162.3456844523447,0.009495099550471231,0.13864586325068878,Low,0.002358830284743263,4.829011784479653,-0.7686286438786438,-0.48083134135020744,Sideways
2023-06-01,163.3313999034101,0.0060717071377081044,0.13619543236720794,Low,0.5893912495526621,5.376638801206535,0.730408533673832,-0.042671123585913406,Sideways
2023-06-02,163.81623788443665,0.0029684309404882647,0.13645996780293448,Low,0.8822702211609412,5.601083194840206,0.6134092551597803,0.6413132710518799,Bull
2023-06-03,161.59643464632947,-0.013550569020350234,0.14397910337719147,Low,-0.45177199674143464,4.097372285287504,-2.2434602925167524,-0.3382848441348396,Correction
2023-06-04,160.03067059260687,-0.009689347770261425,0.14717430761052966,Low,-1.3772274794832562,3.0250290467310537,-3.9337947741221457,-0.43170302179567077,Correction
2023-06-05,159.47824606182925,-0.0034519916009345675,0.1445845347534189,Low,-1.6951849649893491,2.6147139838158306,-4.38332799938247,-0.532685889714668,Correction
2023-06-06,158.36383123151126,-0.00698787990109917,0.14626879358649686,Low,-2.3588977619727225,1.850453374202643,-4.188426610048279,-2.124839591164207,Bear
2023-06-07,160.13646965864916,0.011193455054434143,0.14812247393643121,Low,-1.2567776756127857,2.9346356861753575,-1.6660007812540845,-2.7936400135486927,Bear
2023-06-08,162.5441643550728,0.015035267741045688,0.143514236362643,Low,0.22685167992397837,4.409845711817995,0.7767925536117604,-1.2656313382997553,Bear
2023-06-09,161.9572928819565,-0.0036105354839703896,0.14389345419285235,Low,-0.10947180909988141,3.9567833032245314,0.7080009871085924,-1.5007554251183275,Bear
2023-06-10,162.08055361175013,0.0007610693387143375,0.1439730895134071,Low,-0.008340152051078409,3.9609100246198015,-0.16331252751741188,-0.9306859045305149,Bear
2023-06-11,160.60105793101476,-0.009128150464486784,0.1462399042586354,Low,-0.8948525279705466,2.9525950900494813,-1.6716577302404723,-0.9534591272821302,Bear
2023-06-12,158.9018344091122,-0.010580400551486013,0.14751674388634176,Low,-1.9251452494772114,1.8176652134550109,-2.999948929843743,-2.40494163906968,Bear
2023-06-13,159.17627764486775,0.0017271244021572763,0.14671059107948423,Low,-1.7452434131234207,1.9470319800441116,-1.497654949354843,-3.7075159477639175,Bear
2023-06-14,161.11842757358028,0.012201252331365486,0.14273338596481297,Low,-0.5615308887367276,3.1372138258726645,0.6797178171817686,-3.2808156609114514,Bear
2023-06-15,162.6750182943083,0.009661158839308737,0.1443953895710593,Low,0.3800941068882402,4.057536276339757,2.004519306814845,-2.466673348596271,Bear
2023-06-16,163.4338876717445,0.004664941091712338,0.14557580493859326,Low,0.835133745356087,4.46531353982178,3.2015242374512587,-1.12099586568557,Bear
2023-06-17,161.51825816535728,-0.011721127935442222,0.14776048982915385,Low,-0.3270663040073729,3.16527450137869,0.8628818342589772,-0.817494565095156,Bear
2023-06-18,159.85508876521695,-0.010297098414952188,0.14330440269126832,Low,-1.3286861066219235,2.0376515469957113,-1.6543661229090012,-0.8904245621494833,Bear
2023-06-19,157.50148380219434,-0.014723365900971785,0.14828423222127868,Low,-2.7433888311749866,0.47958162026557893,-2.751224721328116,-2.0627024324040844,Bear
2023-06-20,157.7214970088019,0.0013968960881909354,0.1483652821742586,Low,-2.5889729993249455,0.5600398323998279,-2.689438372347852,-2.848358710083365,Bear
2023-06-21,158.42836864515772,0.004481771031607629,0.1449227568704581,Low,-2.1364570477860334,0.9496330212784398,-1.352848675997087,-3.001891406766799,Bear
2023-06-22,159.27414256133818,0.00533852569090576,0.14448574463443212,Low,-1.594216515219149,1.4173519662212586,0.23430072636381194,-2.772677105613097,Bear
2023-06-23,160.68780180924807,0.008875635587650255,0.14801717975224826,Low,-0.6872867252216808,2.2392878163134844,0.949591350384904,-0.562285200827628,Bear
2023-06-24,160.51480872000377,-0.001076578852261978,0.14068482243854466,Low,-0.7609973332528774,2.0531408705108944,-0.3746429645987259,0.3025283376018484,Sideways
2023-06-25,159.26069515707746,-0.007813070787219045,0.13924683462691967,Low,-1.4999280677450932,1.1916122389865835,-2.098861382055428,-0.13641415686717062,Bear
2023-06-26,157.1039026506293,-0.013542528521057529,0.14642475305067562,Low,-2.789631132314896,-0.22964060769893324,-3.873116592459036,-0.7955911214601041,Bear
2023-06-27,157.12443005678367,0.00013066133818462333,0.14462217628421356,Low,-2.7439582025504894,-0.2708424419400779,-2.7203290565920746,-1.880920447594503,Bear
2023-06-28,159.75216616313787,0.01672391814184815,0.15129188458540943,Low,-1.1129203726608417,1.334149069102275,-0.0643849394311391,-1.7176858997139388,Bear
2023-06-29,161.37743485266776,0.010173687960325806,0.14602101362001282,Low,-0.10431985889985951,2.289148870969848,2.460898117849619,-0.35803144086347105,Bear
2023-06-30,163.90689100224822,0.015674162573533046,0.15549082548997742,Low,1.4517042556227988,3.7977410558569957,3.9217190495606014,1.1268084602381823,Sideways
2023-07-01,163.13153945620684,-0.004730438978497564,0.1565859242465569,Low,0.9751629529040295,3.2150778940507108,2.9686418229699196,1.575631915375686,Sideways
2023-07-02,161.51031550134795,-0.009938139248015343,0.1572277790994469,Low,-0.012720693255185989,2.1150993868944035,1.4039773839300995,1.6415676395024281,Recovery
2023-07-03,160.05185646206803,-0.00903012934345826,0.1559607114089568,Low,-0.8899337242004424,1.1327492873906442,-0.3957645446758695,0.5500686598248983,Recovery
2023-07-04,160.49777590869837,0.0027860935604706594,0.1561182219243082,Low,-0.6110127578424329,1.3529694951146087,-0.0106113644225303,-0.38521457429099293,Recovery
2023-07-05,161.83635766773705,0.008340188837259399,0.15299483562760618,Low,0.19924532576232057,2.127462220675458,1.6172618787825943,-0.515543588293299,Recovery
2023-07-06,164.04165611101217,0.013626718217440326,0.15663974235860048,Low,1.5364711691622457,3.433668796442957,4.416028719420928,0.3718741859022545,Recovery
2023-07-07,165.32838055622432,0.007843888410522748,0.158099180681995,Low,2.325441987224286,4.159609258209485,5.221308040051942,2.358942223712157,Bull
2023-07-08,163.3680604086413,-0.011857130282095563,0.15823333239265705,Low,1.127924703881611,2.8497135068568324,2.263439884634111,2.1975976308042044,Recovery
2023-07-09,160.18450772878936,-0.01948699563359413,0.16903390583422595,Low,-0.790672038587259,0.7891486970450945,-0.7392155693684899,1.7034912064476826,Recovery
2023-07-10,157.117947944959,-0.01914392238868934,0.17453954539374653,Low,-2.6116938662246847,-1.1770986847168041,-4.141950967269636,-0.3826675978159111,Recovery
2023-07-11,157.96539477070485,0.005393698408298286,0.17550591010438724,Low,-2.0356264878381714,-0.681258336026469,-3.1668582928372713,-0.2922291496227025,Recovery
2023-07-12,158.29106095956428,0.0020616299495983537,0.1749494836002323,Low,-1.7785160577519776,-0.5187653553595739,-1.9932191524675735,-0.6172261146502822,Recovery
2023-07-13,157.49122908751875,-0.005052918763680858,0.17466968896005533,Low,-2.1799645767232922,-1.066761261057514,-1.599873585443945,-1.9893063977090009,Bear
2023-07-14,158.22290651159258,0.004645829665010925,0.17241566873914474,Low,-1.6233348041819196,-0.658235093639381,-1.4173837514109167,-1.4278447120783078,Bear
2023-07-15,159.76069476694653,0.009719125310349908,0.17611850519583783,Low,-0.5803064687418424,0.25228969694908177,-1.2825689670129758,0.31395041279702607,Sideways
2023-07-16,157.94807887885838,-0.011345818761819504,0.178460969787124,Medium,-1.6184449367289466,-0.9260723682022021,-3.7146523490533823,0.5373362558066974,Sideways
2023-07-17,157.7125038504093,-0.0014914713120998124,0.17198755515235103,Low,-1.7022731128255808,-1.1085918357958024,-4.606515034014402,0.37427266620033706,Sideways
2023-07-18,158.1189279745314,0.002576993670125205,0.17217661113920052,Low,-1.4099734981852796,-0.8857370104447981,-3.2130714051326503,-1.022357460204082,Bear
2023-07-19,159.50379672295358,0.008758399555081953,0.16468379865378244,Low,-0.530172328820866,-0.05760134734903444,-0.4249543326551253,-1.1610285734339199,Bear
2023-07-20,162.02118250070134,0.015782607244893887,0.17011607301035025,Low,1.0438104613787136,1.4662883082704692,3.1207348491211206,-1.1504754254175964,Bear
2023-07-21,162.0140790260273,-4.3842876372046646e-05,0.16060047871515637,Low,1.0559847466165895,1.3982456163843526,2.563019743152828,-0.685005752967538,Bear
2023-07-22,161.16469111683728,-0.0052426796133784315,0.1607800307242271,Low,0.5594435967374078,0.810888748266847,1.8154089939463214,-0.21399523828420364,Bear
2023-07-23,159.72526834699963,-0.008931377957930864,0.1600739022414567,Low,-0.31541399704563267,-0.13380950144598058,1.4185166198934285,-0.2040514382573244,Bear
2023-07-24,157.81717058958773,-0.011946123347663429,0.16233896979315499,Low,-1.479038079747641,-1.3561823937232598,-0.2564331113302676,-1.670182221487948,Bear
2023-07-25,159.26908367700923,0.009199969065452951,0.16552347637247142,Low,-0.5700516769929886,-0.49112297577065256,-0.30771717076871763,-1.586339452843244,Bear
2023-07-26,160.56621850196382,0.0081442976565691,0.16539577036155015,Low,0.2121785460832193,0.27650067871305417,1.6575951044732085,-2.118631140066285,Bear
2023-07-27,161.19443305663248,0.0039124951719591294,0.15834523684396667,Low,0.5909742992053824,0.6183084864186617,2.2077699112087013,-2.500446375681986,Bear
2023-07-28,162.1360443705316,0.005841462983825929,0.15711735440876937,Low,1.1837266700683413,1.1529732064346154,2.540566425195623,-0.7541351932733864,Bear
2023-07-29,159.94725685107625,-0.01349969729404088,0.15865863200747574,Low,-0.1571745067619701,-0.260012722561509,0.2780248102137284,-0.14811100091827178,Bear
2023-07-30,158.1810678440639,-0.011042321336319105,0.14861205081837658,Low,-1.2115778938223354,-1.395732007382211,-2.370131236772588,0.6766381008726841,Sideways
2023-07-31,157.02552618731883,-0.007305183056952269,0.13499019574600046,Low,-1.8894288709957352,-2.144919158790426,-3.0790860082641758,-0.594983847411823,Bear
2023-08-01,158.62267071718438,0.010171241381227825,0.13836490499750162,Low,-0.8880650839935389,-1.1841795671286848,-1.5772812159023375,0.20949367299067934,Sideways
2023-08-02,160.68314479550605,0.01298978304302656,0.1451939029316128,Low,0.38047513650651954,0.061099145030252267,0.5997025132087774,2.0267260129219977,Recovery
2023-08-03,162.15666497379468,0.009170346897080517,0.1463810675882792,Low,1.28785989488589,0.929664601698299,2.749697240164095,2.4862129946487066,Recovery
2023-08-04,163.449779052565,0.007974473815055783,0.14774975175463212,Low,2.0856966408743016,1.678645635313214,2.624925866989991,2.309131348608595,Recovery
2023-08-05,163.95607730168751,0.003097576834041993,0.1449127284911925,Low,2.3952358206125846,1.9403167522022535,2.1111905302062306,3.803780625554243,Recovery
2023-08-06,162.8247455708161,-0.006900212236657155,0.14079410225012992,Low,1.6720953247726156,1.1943771326654806,1.011395048370467,3.2414942351405296,Recovery
2023-08-07,161.69753709951593,-0.006922832689518543,0.14347324790808857,Low,0.9450095045269391,0.4607851853719591,-0.27045637675331413,2.2632389245397233,Recovery
2023-08-08,160.46334225520874,-0.007632737433394543,0.146588976052693,Low,0.1374911540381829,-0.33235322924031196,0.322659740650022,0.6015816249953065,Bull
2023-08-09,160.69962474135664,0.0014725013378575902,0.14371303345217656,Low,0.24768154082526195,-0.208507475641051,1.5921986945843347,-0.8156697408000846,Sideways
2023-08-10,161.8435572021936,0.0071184513509481295,0.13488703687647188,Low,0.9182892323141401,0.4699250913389186,3.0683106956299833,-0.10525123795339653,Sideways
2023-08-11,161.44631537704882,-0.0024544803142735327,0.13515112684036645,Low,0.6433236401596432,0.19025249993194215,1.7801015750761318,0.1747431514061537,Bull
2023-08-12,160.08725318935123,-0.008418044007530101,0.13709750198502413,Low,-0.19642352607162072,-0.6771990309402565,-0.3708488571798729,0.22662966611219915,Bull
2023-08-13,158.3676067300706,-0.010741932446343028,0.13867088798638857,Low,-1.2420666325633656,-1.7544526178425612,-2.3366651283414086,0.3487808952767901,Correction
2023-08-14,157.86982947067617,-0.003143175992063041,0.13263312949399184,Low,-1.535399683166716,-2.0636719132080983,-3.4138618077264704,-0.8785472823907847,Correction
2023-08-15,158.12136599175454,0.0015933159738106273,0.12857597167823237,Low,-1.3910299040469587,-1.905574644829644,-3.5587038955541717,-1.5226443849889693,Correction
2023-08-16,160.2197733923416,0.013270865625436556,0.13393940914655925,Low,-0.12096369065571766,-0.614422722994945,-1.5998625819080625,-0.6046484644717465,Correction
2023-08-17,161.81276759993517,0.009942556863394625,0.13777197402043162,Low,0.8461808425045403,0.35746315451870014,0.07126299044883933,-0.19938612160640412,Correction
2023-08-18,159.78239846356473,-0.012547644827324844,0.1429446461315526,Low,-0.3993992094804333,-0.9177823235171023,-0.4243609674794202,-0.10307046882649384,Correction
2023-08-19,157.52823740376604,-0.01410769322199601,0.1436466836197437,Low,-1.7263839319835328,-2.322300446102543,-1.973487705833099,-0.41271085673882935,Bear
2023-08-20,155.57524395911213,-0.01239773564943869,0.14494873470494157,Low,-2.853164656488094,-3.53107766719829,-3.8730693710904873,-0.9235964772228433,Bear
2023-08-21,153.00153563958688,-0.016543173926834243,0.15349274531854387,Low,-4.3586494912976725,-5.11254590428506,-5.230704533416963,-3.5437148121277517,Bear
2023-08-22,154.06233628966064,0.006933267993940895,0.15085994179721232,Low,-3.62337454578624,-4.441043638378462,-3.763520692409106,-4.120412576111454,Bear
2023-08-23,157.41210335180847,0.021742933041400514,0.16382950653235454,Low,-1.4898331736847958,-2.361735677307153,-0.603345215597495,-2.925912186682522,Bear
2023-08-24,160.38826779436528,0.018906833586393335,0.17451499950457558,Low,0.39087760265497096,-0.5272945701370491,1.5952625857221792,-1.8730592821512126,Bear
2023-08-25,160.48128688668777,0.0005799619485993279,0.1718693597688658,Low,0.49389103696126924,-0.4804827622660546,1.4924743915103011,-2.119342248354694,Bear
2023-08-26,161.131627456299,0.004052438650186119,0.17217492882614432,Low,0.9541982977092411,-0.08753035084525518,0.5691270463380693,-1.0398407862278747,Bear
2023-08-27,159.53546186574425,-0.009905973245306177,0.173829973267733,Low,0.0021747042370234837,-1.0781584248218845,-1.4073708570520926,-1.3371108011626887,Bear
2023-08-28,158.0192611188815,-0.009503847791149433,0.17517875884470221,Low,-0.9213358564286733,-2.007269194381811,-1.1034615587431462,-1.5231398660761175,Bear
2023-08-29,157.64777172809437,-0.0023509120860124577,0.17362172638369697,Low,-1.1608279893061235,-2.221284186903194,0.07588120472772353,-1.8991040073517151,Bear
2023-08-30,158.82262988874402,0.0074524247807066235,0.17582357083612615,Low,-0.4349388205384108,-1.485654439094719,2.087341049251612,-1.8665724886876456,Bear
2023-08-31,159.89932808042448,0.00677924923189277,0.175642188187047,Low,0.21982893513157187,-0.8178257126014166,4.508315823107933,-0.9582053904490961,Bear
2023-09-01,160.4540469929487,0.0034691760070761912,0.17601722049069485,Low,0.5301722486699356,-0.4769603231818298,4.148782147033425,0.22912118003775017,Sideways
2023-09-02,159.5296209190887,-0.005761313542316682,0.1746966389183817,Low,-0.065376951103846,-1.049960713339837,1.3452063228884592,0.7337448693018889,Sideways
2023-09-03,157.7695687564987,-0.011032760890735571,0.1749224430545311,Low,-1.1432708120586832,-2.1279069679266294,-1.632724808290853,-0.06350847056314501,Bear
2023-09-04,157.16580980110425,-0.003826840373293394,0.1750871558643846,Low,-1.5119247227069366,-2.482297029807168,-2.065958685840119,-0.6043181986551516,Bear
2023-09-05,158.89734635411466,0.011017259766622933,0.17926638081868432,Medium,-0.4416400807365606,-1.391157893510575,-1.3866185909344741,-0.8253831660269717,Bear
2023-09-06,161.52548038382088,0.0165398232884848,0.1825751691958216,Medium,1.161853592169071,0.24516272973180708,1.2473831803936575,-0.17754298401506663,Correction
2023-09-07,161.37163503144484,-0.0009524525295356856,0.17930903200307777,Medium,1.0418617898583893,0.15036515538409123,2.121497018038365,0.9946255552312877,Correction
2023-09-08,158.83512516274413,-0.015718436937237734,0.18239911956521476,Medium,-0.5066618876244711,-1.4207965711542259,0.7531685488696205,0.8296212669658409,Bull
2023-09-09,158.7892178788511,-0.00028902475976888553,0.17528524546457183,Low,-0.49521733607974516,-1.4476745693533744,-0.021037310562299627,2.0658646182702745,Bull
2023-09-10,155.49755657560394,-0.02072975323651105,0.18507564765163223,Medium,-2.4886686706631633,-3.4711452395320697,-2.7528392756013265,1.6313698588599435,Recovery
2023-09-11,154.14667150251302,-0.00868750032373733,0.17807442892265202,Medium,-3.2681190520378656,-4.283194469812212,-3.9309544437435506,0.054740967119837336,Recovery
2023-09-12,153.2149110510565,-0.006044635556346267,0.17776347209364196,Low,-3.7972601139174444,-4.833169351127998,-3.9583306420786446,-2.6663720332682717,Recovery
2023-09-13,152.7702959513368,-0.0029019048907813483,0.15892997892840197,Low,-3.9980831809566686,-5.086528036271709,-3.168718051627406,-4.749706414184551,Bear
2023-09-14,154.9163894391856,0.014047845325457775,0.15184999923249856,Low,-2.5802874710841306,-3.742679316522879,-1.4312402708740124,-3.467630124022758,Bear
2023-09-15,156.12078699963388,0.007774500585821409,0.15516518453629025,Low,-1.7602094759593734,-2.992892546325343,-1.7473918968369695,-3.1097808268734317,Bear
2023-09-16,154.40210802190975,-0.011008649205234589,0.15741650262403065,Low,-2.7470382581951114,-4.049957454708086,-4.410061090661599,-3.21768827055795,Bear
2023-09-17,149.86120037473816,-0.029409622092253063,0.18231554442612918,Medium,-5.487125221975986,-6.841679422600977,-7.132873540299545,-5.162700221719074,Bear
2023-09-18,148.18605843538924,-0.011177956236571696,0.18316853600891153,Medium,-6.425615900321924,-7.844904650526885,-6.704478443570805,-6.001805917703917,Bear
2023-09-19,148.98339191706157,0.0053806241294958035,0.18545281945255754,Medium,-5.826478460407247,-7.307957935437526,-6.175372668735568,-6.195110846971163,Bear
2023-09-20,148.97911664719405,-2.8696284951723605e-05,0.18211238235381882,Medium,-5.714232151744591,-7.2708106756632755,-4.191988653687028,-6.829429219200911,Bear
2023-09-21,150.73208797399445,0.011766557395770594,0.1862520589942028,Medium,-4.48450545479152,-6.149970763916357,-2.215152293095668,-6.059030109338082,Bear
2023-09-22,151.10068114735782,0.0024453530652805977,0.1858552332394877,Medium,-4.116585938331108,-5.8988335293477245,-1.3799113214210235,-5.283620510830356,Bear
2023-09-23,150.6170940375759,-0.0032004297142136373,0.1855509013195466,Medium,-4.267540532421155,-6.17203832577673,-1.4094375482828103,-4.5334944978913665,Bear
2023-09-24,149.0054362102298,-0.010700364640842341,0.18536558428115224,Medium,-5.11157444294561,-7.1412061950642975,-3.815576421806699,-5.192206626365836,Bear
2023-09-25,146.93645343196863,-0.013885283858651065,0.18939933687609226,Medium,-6.239395974265072,-8.388212089398085,-5.882838374166532,-7.527434029949298,Bear
2023-09-26,148.53368178287204,0.010870198059073966,0.18926154772539722,Medium,-5.060703582412351,-7.351311721125953,-3.8007423047650257,-8.043188337887875,Bear
2023-09-27,149.9444921676948,0.009498252301354038,0.1814471163573034,Medium,-4.029897001157423,-6.433257263660696,0.055579291203033954,-7.0812586496526215,Bear
2023-09-28,151.48823986484228,0.010295461172531661,0.18749915613928916,Medium,-2.9273796414470254,-5.4389164834666275,2.2284022291427785,-4.625478961516949,Bear
2023-09-29,150.96614001167893,-0.0034464711823780636,0.18168883410151423,Medium,-3.1268931481535533,-5.7345572182447295,1.330851760793017,-4.92670596383995,Bear
2023-09-30,149.46259905018144,-0.009959458202886906,0.1833844182670053,Medium,-3.9439664174037214,-6.636911734350437,0.32453031932815346,-3.8810626085229005,Bear
2023-10-01,146.88524407136262,-0.017244146664099458,0.17944915812077594,Medium,-5.439909553410638,-8.197799353075762,-2.5521068236615374,-4.710726063930625,Bear
2023-10-02,145.65099237415373,-0.008402829739720064,0.1793311185687169,Medium,-6.08070679221131,-8.911346185642454,-3.60666062642655,-4.936803229538289,Bear
2023-10-03,147.6712393124586,0.013870464631749124,0.18763726515255755,Medium,-4.652595962554007,-7.59340073511523,-1.9558568328123305,-3.337727800502821,Bear
2023-10-04,147.96571779911136,0.001994149219738617,0.18800383616576963,Medium,-4.337002102006426,-7.358195631768094,-0.6977721333948583,-4.486724526201802,Bear
2023-10-05,148.05047451606782,0.0005728132044175993,0.17961237262529386,Medium,-4.13135169597264,-7.259383716144252,0.7581652190992827,-5.16927478951601,Bear
2023-10-06,149.806036819179,0.011857863399962643,0.18296522123600675,Medium,-2.8434790396885012,-6.122623560171803,0.8566104475663083,-2.9766894128664068,Bear
2023-10-07,148.55426686823267,-0.008355937968356209,0.18152645956790503,Medium,-3.5147920200074623,-6.865784393235119,-0.9271599639067207,-0.8720959816399532,Bear
2023-10-08,146.23936233388244,-0.01558288821420084,0.16005282586970945,Low,-4.878823310677294,-8.267382831021974,-3.464874590689604,-1.3136837041627492,Bear
